tipo_jornada,codigo_cnae,descripcion_cnae,componente_coste,anio,trimestre,periodo,coste_salarial_mensual_eur
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2011,T2,2011-T2,161.57
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2011,T1,2011-T1,68.59
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2010,T4,2010-T4,240.29
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2010,T3,2010-T3,92.01
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2010,T2,2010-T2,180.85
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2010,T1,2010-T1,48.95
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2009,T4,2009-T4,254.67
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2009,T3,2009-T3,83.27
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2009,T2,2009-T2,166.84
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2009,T1,2009-T1,60.45
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2008,T4,2008-T4,268.89
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2008,T3,2008-T3,86.94
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2008,T2,2008-T2,152.96
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos extraordinarios,2008,T1,2008-T1,56.34
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2026,T1,2026-T1,22.86
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2025,T4,2025-T4,24.28
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2025,T3,2025-T3,16.92
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2025,T2,2025-T2,17.07
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2025,T1,2025-T1,12.82
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2024,T4,2024-T4,33.5
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2024,T3,2024-T3,18.31
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2024,T2,2024-T2,21.9
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2024,T1,2024-T1,23.55
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2023,T4,2023-T4,22.15
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2023,T3,2023-T3,24.02
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2023,T2,2023-T2,26.07
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2023,T1,2023-T1,17.17
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2022,T4,2022-T4,24.04
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2022,T3,2022-T3,16.2
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2022,T2,2022-T2,22.34
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2022,T1,2022-T1,10.97
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2021,T4,2021-T4,20.75
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2021,T3,2021-T3,69.58
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2021,T2,2021-T2,15.36
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2021,T1,2021-T1,9.94
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2020,T4,2020-T4,15.24
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2020,T3,2020-T3,63.9
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2020,T2,2020-T2,6.99
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2020,T1,2020-T1,18.5
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2019,T4,2019-T4,15.27
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2019,T3,2019-T3,20.35
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2019,T2,2019-T2,15.91
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2019,T1,2019-T1,15.38
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2018,T4,2018-T4,46.32
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2018,T3,2018-T3,13.93
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2018,T2,2018-T2,15.94
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2018,T1,2018-T1,15.58
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2017,T4,2017-T4,10.96
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2017,T3,2017-T3,16.05
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2017,T2,2017-T2,19.91
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2017,T1,2017-T1,6.86
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2016,T4,2016-T4,13.63
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2016,T3,2016-T3,23.76
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2016,T2,2016-T2,19.71
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2016,T1,2016-T1,10.07
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2015,T4,2015-T4,11.81
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2015,T3,2015-T3,15.66
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2015,T2,2015-T2,47.45
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2015,T1,2015-T1,9.83
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2014,T4,2014-T4,16.69
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2014,T3,2014-T3,14.39
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2014,T2,2014-T2,15.86
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2014,T1,2014-T1,9.4
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2013,T4,2013-T4,16.84
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2013,T3,2013-T3,17.62
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2013,T2,2013-T2,19.09
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2013,T1,2013-T1,14.92
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2012,T4,2012-T4,16.05
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2012,T3,2012-T3,18.08
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2012,T2,2012-T2,18.48
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2012,T1,2012-T1,13.14
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2011,T4,2011-T4,18.62
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2011,T3,2011-T3,16.44
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2011,T2,2011-T2,23.75
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2011,T1,2011-T1,15.68
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2010,T4,2010-T4,12.52
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2010,T3,2010-T3,12.78
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2010,T2,2010-T2,21.79
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2010,T1,2010-T1,17.86
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2009,T4,2009-T4,22.91
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2009,T3,2009-T3,15.05
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2009,T2,2009-T2,14.75
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2009,T1,2009-T1,9.21
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2008,T4,2008-T4,13.36
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2008,T3,2008-T3,19.32
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2008,T2,2008-T2,22.99
Ambas jornadas,R,"Actividades artísticas, recreativas y de entretenimiento",Coste salarial pagos atrasados,2008,T1,2008-T1,13.29
Ambas jornadas,S,Otros servicios,Coste salarial total,2026,T1,2026-T1,1770.23
Ambas jornadas,S,Otros servicios,Coste salarial total,2025,T4,2025-T4,1837.29
Ambas jornadas,S,Otros servicios,Coste salarial total,2025,T3,2025-T3,1672.27
Ambas jornadas,S,Otros servicios,Coste salarial total,2025,T2,2025-T2,1719.85
Ambas jornadas,S,Otros servicios,Coste salarial total,2025,T1,2025-T1,1605.72
Ambas jornadas,S,Otros servicios,Coste salarial total,2024,T4,2024-T4,1741.05
Ambas jornadas,S,Otros servicios,Coste salarial total,2024,T3,2024-T3,1622.54
Ambas jornadas,S,Otros servicios,Coste salarial total,2024,T2,2024-T2,1629.39
Ambas jornadas,S,Otros servicios,Coste salarial total,2024,T1,2024-T1,1553.24
Ambas jornadas,S,Otros servicios,Coste salarial total,2023,T4,2023-T4,1633.53
Ambas jornadas,S,Otros servicios,Coste salarial total,2023,T3,2023-T3,1546.98
Ambas jornadas,S,Otros servicios,Coste salarial total,2023,T2,2023-T2,1566.8
Ambas jornadas,S,Otros servicios,Coste salarial total,2023,T1,2023-T1,1482.16
Ambas jornadas,S,Otros servicios,Coste salarial total,2022,T4,2022-T4,1611.5
Ambas jornadas,S,Otros servicios,Coste salarial total,2022,T3,2022-T3,1478.02
Ambas jornadas,S,Otros servicios,Coste salarial total,2022,T2,2022-T2,1510.81
Ambas jornadas,S,Otros servicios,Coste salarial total,2022,T1,2022-T1,1417.9
Ambas jornadas,S,Otros servicios,Coste salarial total,2021,T4,2021-T4,1488.85
Ambas jornadas,S,Otros servicios,Coste salarial total,2021,T3,2021-T3,1349.36
Ambas jornadas,S,Otros servicios,Coste salarial total,2021,T2,2021-T2,1371.32
Ambas jornadas,S,Otros servicios,Coste salarial total,2021,T1,2021-T1,1279.8
Ambas jornadas,S,Otros servicios,Coste salarial total,2020,T4,2020-T4,1401.64
Ambas jornadas,S,Otros servicios,Coste salarial total,2020,T3,2020-T3,1311.71
Ambas jornadas,S,Otros servicios,Coste salarial total,2020,T2,2020-T2,1097.31
Ambas jornadas,S,Otros servicios,Coste salarial total,2020,T1,2020-T1,1271.17
Ambas jornadas,S,Otros servicios,Coste salarial total,2019,T4,2019-T4,1417.78
Ambas jornadas,S,Otros servicios,Coste salarial total,2019,T3,2019-T3,1330.17
Ambas jornadas,S,Otros servicios,Coste salarial total,2019,T2,2019-T2,1308.46
Ambas jornadas,S,Otros servicios,Coste salarial total,2019,T1,2019-T1,1261.32
Ambas jornadas,S,Otros servicios,Coste salarial total,2018,T4,2018-T4,1358.76
Ambas jornadas,S,Otros servicios,Coste salarial total,2018,T3,2018-T3,1281.42
Ambas jornadas,S,Otros servicios,Coste salarial total,2018,T2,2018-T2,1286.44
Ambas jornadas,S,Otros servicios,Coste salarial total,2018,T1,2018-T1,1251.46
Ambas jornadas,S,Otros servicios,Coste salarial total,2017,T4,2017-T4,1328.42
Ambas jornadas,S,Otros servicios,Coste salarial total,2017,T3,2017-T3,1247.97
Ambas jornadas,S,Otros servicios,Coste salarial total,2017,T2,2017-T2,1246.8
Ambas jornadas,S,Otros servicios,Coste salarial total,2017,T1,2017-T1,1208.2
Ambas jornadas,S,Otros servicios,Coste salarial total,2016,T4,2016-T4,1327.47
Ambas jornadas,S,Otros servicios,Coste salarial total,2016,T3,2016-T3,1249.65
Ambas jornadas,S,Otros servicios,Coste salarial total,2016,T2,2016-T2,1261.72
Ambas jornadas,S,Otros servicios,Coste salarial total,2016,T1,2016-T1,1217.22
Ambas jornadas,S,Otros servicios,Coste salarial total,2015,T4,2015-T4,1364.11
Ambas jornadas,S,Otros servicios,Coste salarial total,2015,T3,2015-T3,1279.99
Ambas jornadas,S,Otros servicios,Coste salarial total,2015,T2,2015-T2,1314.27
Ambas jornadas,S,Otros servicios,Coste salarial total,2015,T1,2015-T1,1232.49
Ambas jornadas,S,Otros servicios,Coste salarial total,2014,T4,2014-T4,1418.5
Ambas jornadas,S,Otros servicios,Coste salarial total,2014,T3,2014-T3,1327.44
Ambas jornadas,S,Otros servicios,Coste salarial total,2014,T2,2014-T2,1381.73
Ambas jornadas,S,Otros servicios,Coste salarial total,2014,T1,2014-T1,1277.0
Ambas jornadas,S,Otros servicios,Coste salarial total,2013,T4,2013-T4,1423.08
Ambas jornadas,S,Otros servicios,Coste salarial total,2013,T3,2013-T3,1326.27
Ambas jornadas,S,Otros servicios,Coste salarial total,2013,T2,2013-T2,1405.77
Ambas jornadas,S,Otros servicios,Coste salarial total,2013,T1,2013-T1,1275.81
Ambas jornadas,S,Otros servicios,Coste salarial total,2012,T4,2012-T4,1419.6
Ambas jornadas,S,Otros servicios,Coste salarial total,2012,T3,2012-T3,1322.21
Ambas jornadas,S,Otros servicios,Coste salarial total,2012,T2,2012-T2,1380.69
Ambas jornadas,S,Otros servicios,Coste salarial total,2012,T1,2012-T1,1297.64
Ambas jornadas,S,Otros servicios,Coste salarial total,2011,T4,2011-T4,1459.65
Ambas jornadas,S,Otros servicios,Coste salarial total,2011,T3,2011-T3,1313.53
Ambas jornadas,S,Otros servicios,Coste salarial total,2011,T2,2011-T2,1378.61
Ambas jornadas,S,Otros servicios,Coste salarial total,2011,T1,2011-T1,1278.72
Ambas jornadas,S,Otros servicios,Coste salarial total,2010,T4,2010-T4,1426.18
Ambas jornadas,S,Otros servicios,Coste salarial total,2010,T3,2010-T3,1307.19
Ambas jornadas,S,Otros servicios,Coste salarial total,2010,T2,2010-T2,1350.95
Ambas jornadas,S,Otros servicios,Coste salarial total,2010,T1,2010-T1,1249.91
Ambas jornadas,S,Otros servicios,Coste salarial total,2009,T4,2009-T4,1382.98
