tipo_jornada,codigo_cnae,descripcion_cnae,componente_coste,anio,trimestre,periodo,coste_hora_efectiva_eur
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2022,T1,2022-T1,19.92
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2021,T4,2021-T4,22.94
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2021,T3,2021-T3,21.84
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2021,T2,2021-T2,21.07
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2021,T1,2021-T1,29.25
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2020,T4,2020-T4,22.88
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2020,T3,2020-T3,21.37
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2020,T2,2020-T2,25.08
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2020,T1,2020-T1,24.85
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2019,T4,2019-T4,21.01
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2019,T3,2019-T3,20.9
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2019,T2,2019-T2,21.72
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2019,T1,2019-T1,23.78
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2018,T4,2018-T4,21.01
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2018,T3,2018-T3,20.23
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2018,T2,2018-T2,20.74
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2018,T1,2018-T1,23.59
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2017,T4,2017-T4,22.42
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2017,T3,2017-T3,21.33
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2017,T2,2017-T2,21.97
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2017,T1,2017-T1,22.35
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2016,T4,2016-T4,22.32
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2016,T3,2016-T3,21.23
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2016,T2,2016-T2,20.84
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2016,T1,2016-T1,23.09
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2015,T4,2015-T4,21.97
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2015,T3,2015-T3,21.06
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2015,T2,2015-T2,20.59
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2015,T1,2015-T1,19.63
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2014,T4,2014-T4,22.32
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2014,T3,2014-T3,21.11
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2014,T2,2014-T2,22.75
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2014,T1,2014-T1,20.2
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2013,T4,2013-T4,23.39
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2013,T3,2013-T3,21.74
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2013,T2,2013-T2,21.38
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2013,T1,2013-T1,20.5
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2012,T4,2012-T4,23.53
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2012,T3,2012-T3,20.61
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2012,T2,2012-T2,23.09
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2012,T1,2012-T1,17.84
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2011,T4,2011-T4,21.0
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2011,T3,2011-T3,18.95
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2011,T2,2011-T2,18.83
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2011,T1,2011-T1,16.49
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2010,T4,2010-T4,19.95
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2010,T3,2010-T3,18.45
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2010,T2,2010-T2,18.45
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2010,T1,2010-T1,15.05
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2009,T4,2009-T4,17.08
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2009,T3,2009-T3,17.59
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2009,T2,2009-T2,16.63
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2009,T1,2009-T1,14.55
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2008,T4,2008-T4,16.63
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2008,T3,2008-T3,16.64
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2008,T2,2008-T2,15.24
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial total por hora,2008,T1,2008-T1,14.67
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2026,T1,2026-T1,21.07
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2025,T4,2025-T4,21.6
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2025,T3,2025-T3,22.26
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2025,T2,2025-T2,20.25
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2025,T1,2025-T1,19.86
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2024,T4,2024-T4,20.91
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2024,T3,2024-T3,21.39
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2024,T2,2024-T2,19.43
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2024,T1,2024-T1,19.99
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2023,T4,2023-T4,20.32
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2023,T3,2023-T3,20.63
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2023,T2,2023-T2,18.47
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2023,T1,2023-T1,18.47
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2022,T4,2022-T4,19.67
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2022,T3,2022-T3,20.01
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2022,T2,2022-T2,18.01
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2022,T1,2022-T1,18.01
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2021,T4,2021-T4,19.02
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2021,T3,2021-T3,19.6
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2021,T2,2021-T2,18.16
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2021,T1,2021-T1,18.06
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2020,T4,2020-T4,18.9
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2020,T3,2020-T3,19.55
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2020,T2,2020-T2,18.52
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2020,T1,2020-T1,17.01
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2019,T4,2019-T4,17.31
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2019,T3,2019-T3,18.41
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2019,T2,2019-T2,16.88
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2019,T1,2019-T1,16.42
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2018,T4,2018-T4,17.54
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2018,T3,2018-T3,18.35
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2018,T2,2018-T2,16.03
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2018,T1,2018-T1,17.01
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2017,T4,2017-T4,18.53
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2017,T3,2017-T3,19.22
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2017,T2,2017-T2,16.92
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2017,T1,2017-T1,16.95
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2016,T4,2016-T4,18.42
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2016,T3,2016-T3,19.16
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2016,T2,2016-T2,17.28
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2016,T1,2016-T1,18.08
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2015,T4,2015-T4,18.04
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2015,T3,2015-T3,19.56
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2015,T2,2015-T2,17.65
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2015,T1,2015-T1,17.99
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2014,T4,2014-T4,18.72
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2014,T3,2014-T3,19.73
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2014,T2,2014-T2,17.91
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2014,T1,2014-T1,17.48
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2013,T4,2013-T4,17.92
Jornada a tiempo completo,B,Industrias extractivas,Coste salarial ordinario por hora,2013,T3,2013-T3,18.69
